Unnamed: 0,code,name,description,material,size,fragm,cultlayer,execorg,survyear,artifact_id,group_key,image_file,image_path,image_exists,object_type,material_group,integrity,part_zone,split
10171,Нц-45-0203,Изразец,Изразца красноглиняного румпы фр-т,Керамика,,Фрагмент,Шлак/ гориз.6,,,Нц-45-0203,Нц-45-0203,Нц-45-0203_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Нц-45-0203_orig.jpg,True,изразец,ceramic,fragment,unknown,train_inner
10176,Нц-45-0235,Изразец,Изразца белоглиняного с белой поливой фр-т,Керамика,"14,5 x 8+ x 6,5+ см",Фрагмент,Шлак/ гориз.6,,,Нц-45-0235,Нц-45-0235,Нц-45-0235_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Нц-45-0235_orig.jpg,True,изразец,ceramic,fragment,unknown,train_inner
10180,Нц-45-0273,Тарелка,Тарелки фаянсовой венчика фр-т,Фаянс,D24 см,Фрагмент,Шлак/ гориз.6,,,Нц-45-0273,Нц-45-0273,Нц-45-0273_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Нц-45-0273_orig.jpg,True,тарелка,faience,fragment,rim,train_inner
10181,Нц-45-0278,Изразец,Изразца красноглиняного со следами полихромной поливы фр-т,Керамика,"12,5+ x 8,3+ x 5,3 см",Фрагмент,Шлак/ гориз.6,,,Нц-45-0278,Нц-45-0278,Нц-45-0278_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Нц-45-0278_orig.jpg,True,изразец,ceramic,fragment,unknown,train_inner
10205,Нц-45-0357,Тарелка,Тарелки фаянсовой с полихромной росписью внутри придонной части фр-т,Фаянс,D15 см,Фрагмент,Шлак/ гориз.6,,,Нц-45-0357,Нц-45-0357,Нц-45-0357_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Нц-45-0357_orig.jpg,True,тарелка,faience,fragment,unknown,train_inner
10209,Нц-45-0371,Тарелка,Тарелки фаянсовой с зеленой поливой внутри профиля фр-т,Фаянс,D11 см,Фрагмент,Шлак/ гориз.6,,,Нц-45-0371,Нц-45-0371,Нц-45-0371_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Нц-45-0371_orig.jpg,True,тарелка,faience,fragment,unknown,train_inner
10210,Нц-45-0375,Изразец,Изразца красноглиняного с белой поливой  фр-т,Керамика,"13,8+ x 8,6+ x 4,6 см",Фрагмент,Шлак/ гориз.6,,,Нц-45-0375,Нц-45-0375,Нц-45-0375_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Нц-45-0375_orig.jpg,True,изразец,ceramic,fragment,unknown,train_inner
10213,Нц-45-0391,Тарелка,Тарелки фаянсовой с золотистой росписью внутри венчика фр-т,Фаянс,D22 см,Фрагмент,Битый кирпич/ гориз.9,,,Нц-45-0391,Нц-45-0391,Нц-45-0391_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Нц-45-0391_orig.jpg,True,тарелка,faience,fragment,rim,train_inner
10214,Нц-45-0392,Тарелка,Тарелки фарфоровой с золотистой росписью внутри придонной части фр-т,Фарфор,D14 см,Фрагмент,Битый кирпич/ гориз.9,,,Нц-45-0392,Нц-45-0392,Нц-45-0392_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Нц-45-0392_orig.jpg,True,тарелка,porcelain,fragment,unknown,train_inner
10216,Нц-45-0407,Блюдце,Блюдца фарфорового с зеленой росписью внутри профиля фр-т,Фарфор,D8 см,Фрагмент,Шлак/ гориз.6,,,Нц-45-0407,Нц-45-0407,Нц-45-0407_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Нц-45-0407_orig.jpg,True,блюдце,porcelain,fragment,unknown,train_inner
10217,Нц-45-0408,Изразец,Изразца красноглиняного с белой поливой фр-т,Керамика,,Фрагмент,Шлак/ гориз.6,,,Нц-45-0408,Нц-45-0408,Нц-45-0408_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Нц-45-0408_orig.jpg,True,изразец,ceramic,fragment,unknown,train_inner
10218,Нц-45-0409,Изразец,Изразца красноглиняного с белой поливой фр-т,Керамика,"11,3+ x 5,9+ x 6,2 см",Фрагмент,Шлак/ гориз.6,,,Нц-45-0409,Нц-45-0409,Нц-45-0409_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Нц-45-0409_orig.jpg,True,изразец,ceramic,fragment,unknown,train_inner
10223,Нц-45-0416,Тарелка,Тарелки красноглиняной со следами зеленой поливой снаружи и с полихромной поливой внутри венчика фр-т,Керамика,D18 см,Фрагмент,Шлак/ гориз.6,,,Нц-45-0416,Нц-45-0416,Нц-45-0416_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Нц-45-0416_orig.jpg,True,тарелка,ceramic,fragment,rim,train_inner
10244,Нц-45-0472,Изразец,Изразца красноглиняного с белой поливой фр-т,Керамика,"7,3+ x 6,8+ x 4,5 см",Фрагмент,Битый кирпич/ гориз.9,,,Нц-45-0472,Нц-45-0472,Нц-45-0472_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Нц-45-0472_orig.jpg,True,изразец,ceramic,fragment,unknown,train_inner
10254,Нц-45-0515,Изразец,Изразца красноглиняного со следами белой поливы с синей росписью снаружи фр-т,Керамика,,Фрагмент,Шлак/ гориз.6,,,Нц-45-0515,Нц-45-0515,Нц-45-0515_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Нц-45-0515_orig.jpg,True,изразец,ceramic,fragment,unknown,train_inner
10258,Нц-45-0522,Изразец,Изразца красноглиняного с белой поливой фр-т,Керамика,"10,9+ x 5,7+ x 2,2+ см",Фрагмент,Шлак/ гориз.6,,,Нц-45-0522,Нц-45-0522,Нц-45-0522_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Нц-45-0522_orig.jpg,True,изразец,ceramic,fragment,unknown,train_inner
10260,Нц-45-0530,Тарелка,Тарелки фаянсовой придонной части фр-т,Фаянс,D12 см,Фрагмент,Шлак/ гориз.6,,,Нц-45-0530,Нц-45-0530,Нц-45-0530_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Нц-45-0530_orig.jpg,True,тарелка,faience,fragment,unknown,train_inner
10262,Нц-45-0532,Изразец,Изразца красноглиняного с белой поливой фр-т,Керамика,"12,7+ x 4,8+ x 5,2 см",Фрагмент,Шлак/ гориз.6,,,Нц-45-0532,Нц-45-0532,Нц-45-0532_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Нц-45-0532_orig.jpg,True,изразец,ceramic,fragment,unknown,train_inner
10265,Нц-45-0540,Изразец,Изразца красноглиняного со следами серой поливы  с рельефным орнаментом фр-т,Керамика,"11,2+ x 7,4+ x 1,4+ см",Фрагмент,Шлак/ гориз.6,,,Нц-45-0540,Нц-45-0540,Нц-45-0540_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Нц-45-0540_orig.jpg,True,изразец,ceramic,fragment,unknown,train_inner
10270,Нц-45-0550,Блюдце,Блюдца фарфорового профиля фр-т,Фарфор,D7 см,Фрагмент,Шлак/ гориз.6,,,Нц-45-0550,Нц-45-0550,Нц-45-0550_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Нц-45-0550_orig.jpg,True,блюдце,porcelain,fragment,unknown,train_inner
10271,Нц-45-0558,Тарелка,Тарелки фаянсовой венчика фр-т,Фаянс,D23 см,Фрагмент,Шлак/ гориз.6,,,Нц-45-0558,Нц-45-0558,Нц-45-0558_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Нц-45-0558_orig.jpg,True,тарелка,faience,fragment,rim,train_inner
10273,Нц-45-0567,Блюдце,Блюдца фарфорового с полихромной росписью снаружи донца фр-т,Фарфор,D8 см,Фрагмент,Битый кирпич/ гориз.9,,,Нц-45-0567,Нц-45-0567,Нц-45-0567_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Нц-45-0567_orig.jpg,True,блюдце,porcelain,fragment,base,train_inner
10275,Нц-45-0573,Изразец,Изразца красноглиняного с белой поливой фр-т,Керамика,"13,3+ x 5,1+ x 5+ см",Фрагмент,Битый кирпич/ гориз.9,,,Нц-45-0573,Нц-45-0573,Нц-45-0573_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Нц-45-0573_orig.jpg,True,изразец,ceramic,fragment,unknown,train_inner
10283,Нц-45-0599,Изразец,Изразца красноглиняного румпы фр-т,Керамика,"5,2+ см",Фрагмент,Шлак/ гориз.6,,,Нц-45-0599,Нц-45-0599,Нц-45-0599_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Нц-45-0599_orig.jpg,True,изразец,ceramic,fragment,unknown,train_inner
10284,Нц-45-0600,Тарелка,Тарелки красноглиняной со следами желтой поливы снаружи и с желтой поливой с белой росписью внутри венчика фр-т,Керамика,D27 см,Фрагмент,Шлак/ гориз.6,,,Нц-45-0600,Нц-45-0600,Нц-45-0600_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Нц-45-0600_orig.jpg,True,тарелка,ceramic,fragment,rim,train_inner
10289,Нц-45-0612,Тарелка,Тарелки фаянсовой придонной части фр-т,Фаянс,D12 см,Фрагмент,Шлак/ гориз.6,,,Нц-45-0612,Нц-45-0612,Нц-45-0612_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Нц-45-0612_orig.jpg,True,тарелка,faience,fragment,unknown,train_inner
10319,Нц-45-0850,Миска,Миски  красноглиняного с белой поливой снаружи и с белой поливой с цветными разводами  внутри придонной части фр-т,Керамика,D11 см,Фрагмент,Шлак/ гориз.6,,,Нц-45-0850,Нц-45-0850,Нц-45-0850_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Нц-45-0850_orig.jpg,True,миска,ceramic,fragment,unknown,train_inner
10320,Нц-45-0863,Тарелка,Тарелки фаянсовой профиля фр-т,Фаянс,D13 см,Фрагмент,Строительный мусор/ гориз.1,,,Нц-45-0863,Нц-45-0863,Нц-45-0863_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Нц-45-0863_orig.jpg,True,тарелка,faience,fragment,unknown,train_inner
10322,Нц-45-0885,Тарелка,Тарелки фаянсовой с черной росписью внутри придонной части фр-ты,Фаянс,D22 см,Фрагмент,Шлак/ гориз.6,,,Нц-45-0885,Нц-45-0885,Нц-45-0885_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Нц-45-0885_orig.jpg,True,тарелка,faience,fragment,unknown,train_inner
10325,Нц-45-0907,Тарелка,Тарелки красноглиняной со следами бело-серой поливы внутри венчика фр-т,Керамика,D26 см,Фрагмент,Шлак/ гориз.6,,,Нц-45-0907,Нц-45-0907,Нц-45-0907_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Нц-45-0907_orig.jpg,True,тарелка,ceramic,fragment,rim,train_inner
10332,Нц-45-0998,Миска,Миски красноглиняной с коричневой поливой и желтыми радиальными кругами венчика фр-т,Керамика,D29 см,Фрагмент,Шлак/ гориз.6,,,Нц-45-0998,Нц-45-0998,Нц-45-0998_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Нц-45-0998_orig.jpg,True,миска,ceramic,fragment,rim,train_inner
10334,Нц-45-1013,Изразец,Изразца красноглиняного с белой поливой фр-т,Керамика,"9,6+ x 8,5+ x 5,7 см",Фрагмент,Шлак/ гориз.6,,,Нц-45-1013,Нц-45-1013,Нц-45-1013_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Нц-45-1013_orig.jpg,True,изразец,ceramic,fragment,unknown,train_inner
10338,Нц-45-1035,Изразец,Изразца красноглиняного со следами темной поливы румпы фр-т,Керамика,,Фрагмент,Шлак/ гориз.6,,,Нц-45-1035,Нц-45-1035,Нц-45-1035_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Нц-45-1035_orig.jpg,True,изразец,ceramic,fragment,unknown,train_inner
10349,Нц-45-1079,Тарелка,Тарелки фарфоровой с золотистой окантовкой по краю донца с клеймом фр-т,Фарфор,D10 см,Фрагмент,Шлак/ гориз.6,,,Нц-45-1079,Нц-45-1079,Нц-45-1079_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Нц-45-1079_orig.jpg,True,тарелка,porcelain,fragment,base,train_inner
10387,Нц-45-1233,Изразец,Изразец красноглиняный орнаментированный,Керамика,"24,9 x 9,8 x 7,6 см",Целый,Шлак/ гориз.6,,,Нц-45-1233,Нц-45-1233,Нц-45-1233_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Нц-45-1233_orig.jpg,True,изразец,ceramic,whole,unknown,train_inner
10389,Нц-45-1236,Изразец,Изразца красноглинянного орнаментированного фр-т,Керамика,"9,4+ x 13,2 x 8,9 см",Фрагмент,Шлак/ гориз.6,,,Нц-45-1236,Нц-45-1236,Нц-45-1236_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Нц-45-1236_orig.jpg,True,изразец,ceramic,fragment,unknown,train_inner
10391,Нц-45-1239,Крышка,Крышки красноглиняной с желто-коричневой поливой с белой росписью снаружи и с желто-коричневой поливой внутри профиля фр-т,Керамика,D25 см,Фрагмент,Шлак/ гориз.6,,,Нц-45-1239,Нц-45-1239,Нц-45-1239_orig.jpg,/Users/artemvardanan/Downloads/DL_project1/data/raw/cu_data/cu_data/dataset/Нц-45-1239_orig.jpg,True,крышка,ceramic,fragment,lid,train_inner
